usuario_id,version,pagina,concejo,producto_visto,tiempo_sesion_seg,convirtio
4301,B,moderna,Oviedo,Sérum de rosa mosqueta,148,1
5570,B,moderna,Gijón,Jabón de avena y caléndula,236,0
6197,B,moderna,Gijón,Bálsamo labial de cera de abeja,61,0
2594,A,vintage_rosa,Avilés,Mascarilla de arcilla verde,367,0
4165,B,moderna,Oviedo,Acondicionador de ortiga,322,0
3032,A,vintage_rosa,Oviedo,Jabón de avena y caléndula,151,0
5972,B,moderna,Oviedo,Sérum de rosa mosqueta,270,0
3580,A,vintage_rosa,Avilés,Sérum de rosa mosqueta,309,0
2833,A,vintage_rosa,Gijón,Aceite de argán artesanal,347,0
5450,B,moderna,Gijón,Crema de lavanda y miel,312,0
3473,A,vintage_rosa,Siero,Acondicionador de ortiga,157,1
6328,B,moderna,Avilés,Sérum de rosa mosqueta,89,0
138,A,vintage_rosa,Langreo,Crema de lavanda y miel,266,0
4893,B,moderna,Piloña,Jabón de avena y caléndula,137,0
2181,A,vintage_rosa,Oviedo,Champú sólido de romero,245,0
2129,A,vintage_rosa,Villaviciosa,Jabón de avena y caléndula,199,0
3178,A,vintage_rosa,Villaviciosa,Acondicionador de ortiga,311,0
4855,B,moderna,Gijón,Aceite de argán artesanal,319,0
4638,B,moderna,Oviedo,Champú sólido de romero,109,0
5116,B,moderna,Oviedo,Bálsamo labial de cera de abeja,409,0
6979,B,moderna,Gijón,Aceite de argán artesanal,130,0
4262,B,moderna,Siero,Champú sólido de romero,388,0
4345,B,moderna,Castrillón,Crema de lavanda y miel,74,0
1332,A,vintage_rosa,Langreo,Acondicionador de ortiga,223,0
2018,A,vintage_rosa,San Martín del Rey Aurelio,Acondicionador de ortiga,31,0
4543,B,moderna,Oviedo,Sérum de rosa mosqueta,116,0
2483,A,vintage_rosa,Piloña,Crema de lavanda y miel,258,0
1359,A,vintage_rosa,Oviedo,Mascarilla de arcilla verde,74,0
6942,B,moderna,Noreña,Crema de lavanda y miel,216,0
6242,B,moderna,Avilés,Crema de lavanda y miel,192,0
1330,A,vintage_rosa,Avilés,Crema de lavanda y miel,246,0
7974,B,moderna,Mieres,Jabón de avena y caléndula,58,0
6882,B,moderna,Langreo,Sérum de rosa mosqueta,60,0
7876,B,moderna,Mieres,Acondicionador de ortiga,221,0
2151,A,vintage_rosa,Oviedo,Bálsamo labial de cera de abeja,40,0
4531,B,moderna,Oviedo,Jabón de avena y caléndula,283,0
2123,A,vintage_rosa,Cudillero,Bálsamo labial de cera de abeja,408,1
4674,B,moderna,Siero,Champú sólido de romero,300,0
3982,A,vintage_rosa,Castrillón,Mascarilla de arcilla verde,134,0
1253,A,vintage_rosa,Gijón,Aceite de argán artesanal,294,0
3279,A,vintage_rosa,Oviedo,Mascarilla de arcilla verde,167,0
3375,A,vintage_rosa,Castrillón,Bálsamo labial de cera de abeja,234,0
2815,A,vintage_rosa,Avilés,Aceite de argán artesanal,54,0
4720,B,moderna,Gijón,Acondicionador de ortiga,334,0
6545,B,moderna,Gijón,Mascarilla de arcilla verde,348,1
1849,A,vintage_rosa,Villaviciosa,Aceite de argán artesanal,218,0
4859,B,moderna,Langreo,Sérum de rosa mosqueta,51,0
3038,A,vintage_rosa,Lena,Acondicionador de ortiga,358,0
389,A,vintage_rosa,Mieres,Sérum de rosa mosqueta,250,0
236,A,vintage_rosa,Langreo,Jabón de avena y caléndula,130,0
1078,A,vintage_rosa,Langreo,Crema de lavanda y miel,385,0
1985,A,vintage_rosa,Gijón,Champú sólido de romero,77,0
4364,B,moderna,Luarca,Mascarilla de arcilla verde,62,0
3963,A,vintage_rosa,Gijón,Sérum de rosa mosqueta,178,0
771,A,vintage_rosa,Gijón,Mascarilla de arcilla verde,373,0
2166,A,vintage_rosa,Luarca,Mascarilla de arcilla verde,334,0
4534,B,moderna,Oviedo,Bálsamo labial de cera de abeja,66,0
674,A,vintage_rosa,Avilés,Acondicionador de ortiga,316,0
250,A,vintage_rosa,Carreño,Bálsamo labial de cera de abeja,129,0
6298,B,moderna,Gijón,Acondicionador de ortiga,357,1
1575,A,vintage_rosa,Gijón,Mascarilla de arcilla verde,220,0
6239,B,moderna,Avilés,Sérum de rosa mosqueta,42,0
3420,A,vintage_rosa,Gijón,Acondicionador de ortiga,256,0
2082,A,vintage_rosa,Gijón,Champú sólido de romero,232,1
1824,A,vintage_rosa,Mieres,Champú sólido de romero,267,0
7633,B,moderna,Castrillón,Mascarilla de arcilla verde,159,0
7645,B,moderna,Gijón,Aceite de argán artesanal,406,0
4545,B,moderna,Oviedo,Acondicionador de ortiga,372,0
5566,B,moderna,Langreo,Mascarilla de arcilla verde,399,0
717,A,vintage_rosa,Gozón,Aceite de argán artesanal,261,0
7139,B,moderna,Avilés,Sérum de rosa mosqueta,257,0
7466,B,moderna,Cudillero,Sérum de rosa mosqueta,301,0
2049,A,vintage_rosa,Avilés,Mascarilla de arcilla verde,117,0
5998,B,moderna,Siero,Champú sólido de romero,35,0
6601,B,moderna,Oviedo,Champú sólido de romero,134,0
5265,B,moderna,Salas,Crema de lavanda y miel,416,0
4179,B,moderna,Gijón,Crema de lavanda y miel,395,0
4810,B,moderna,Mieres,Bálsamo labial de cera de abeja,372,0
2725,A,vintage_rosa,Oviedo,Crema de lavanda y miel,314,0
7233,B,moderna,Gijón,Bálsamo labial de cera de abeja,250,0
1461,A,vintage_rosa,Oviedo,Jabón de avena y caléndula,273,0
6915,B,moderna,Oviedo,Mascarilla de arcilla verde,37,0
5990,B,moderna,Oviedo,Sérum de rosa mosqueta,140,0
1669,A,vintage_rosa,Gijón,Sérum de rosa mosqueta,401,1
2757,A,vintage_rosa,Oviedo,Mascarilla de arcilla verde,289,0
2001,A,vintage_rosa,Gijón,Crema de lavanda y miel,77,0
4572,B,moderna,Avilés,Crema de lavanda y miel,332,0
4614,B,moderna,Gijón,Aceite de argán artesanal,53,0
7434,B,moderna,Cudillero,Mascarilla de arcilla verde,94,0
405,A,vintage_rosa,Oviedo,Mascarilla de arcilla verde,382,0
385,A,vintage_rosa,Mieres,Jabón de avena y caléndula,339,0
7186,B,moderna,Mieres,Acondicionador de ortiga,61,0
2153,A,vintage_rosa,Langreo,Sérum de rosa mosqueta,413,0
1634,A,vintage_rosa,Castrillón,Aceite de argán artesanal,374,0
7330,B,moderna,Lena,Aceite de argán artesanal,139,0
5581,B,moderna,Gozón,Acondicionador de ortiga,346,0
4785,B,moderna,Siero,Sérum de rosa mosqueta,258,0
7201,B,moderna,Langreo,Crema de lavanda y miel,71,0
6971,B,moderna,Nava,Aceite de argán artesanal,381,0
3926,A,vintage_rosa,Gijón,Acondicionador de ortiga,392,0
5337,B,moderna,Oviedo,Crema de lavanda y miel,364,0
4159,B,moderna,Langreo,Champú sólido de romero,126,0
4949,B,moderna,Langreo,Acondicionador de ortiga,379,0
5899,B,moderna,Langreo,Sérum de rosa mosqueta,165,0
7385,B,moderna,Gijón,Jabón de avena y caléndula,332,0
5359,B,moderna,Salas,Mascarilla de arcilla verde,46,0
224,A,vintage_rosa,Oviedo,Sérum de rosa mosqueta,178,0
2194,A,vintage_rosa,Avilés,Champú sólido de romero,96,0
3137,A,vintage_rosa,Mieres,Sérum de rosa mosqueta,64,0
4470,B,moderna,Gijón,Jabón de avena y caléndula,292,0
1825,A,vintage_rosa,Siero,Sérum de rosa mosqueta,405,0
7349,B,moderna,Gijón,Jabón de avena y caléndula,207,0
5125,B,moderna,Carreño,Aceite de argán artesanal,161,0
4973,B,moderna,Oviedo,Bálsamo labial de cera de abeja,182,0
798,A,vintage_rosa,Avilés,Aceite de argán artesanal,106,0
2872,A,vintage_rosa,Piloña,Crema de lavanda y miel,163,0
10,A,vintage_rosa,Langreo,Aceite de argán artesanal,361,0
6594,B,moderna,Gijón,Aceite de argán artesanal,376,0
1945,A,vintage_rosa,Castrillón,Mascarilla de arcilla verde,405,0
1839,A,vintage_rosa,Cangas del Narcea,Acondicionador de ortiga,118,0
4805,B,moderna,Siero,Bálsamo labial de cera de abeja,172,0
256,A,vintage_rosa,Avilés,Jabón de avena y caléndula,164,0
7027,B,moderna,Gozón,Crema de lavanda y miel,60,0
5714,B,moderna,Teverga,Acondicionador de ortiga,37,0
4486,B,moderna,Villaviciosa,Champú sólido de romero,419,0
7210,B,moderna,Cudillero,Champú sólido de romero,241,0
1582,A,vintage_rosa,Oviedo,Aceite de argán artesanal,329,0
2957,A,vintage_rosa,Mieres,Champú sólido de romero,356,0
925,A,vintage_rosa,Oviedo,Jabón de avena y caléndula,278,1
7691,B,moderna,Castrillón,Champú sólido de romero,100,1
7093,B,moderna,Avilés,Sérum de rosa mosqueta,365,0
2509,A,vintage_rosa,Carreño,Aceite de argán artesanal,96,0
6133,B,moderna,Avilés,Champú sólido de romero,415,1
5025,B,moderna,Carreño,Champú sólido de romero,174,1
5321,B,moderna,Oviedo,Champú sólido de romero,215,0
6646,B,moderna,Salas,Bálsamo labial de cera de abeja,160,0
6043,B,moderna,Mieres,Mascarilla de arcilla verde,162,0
3776,A,vintage_rosa,Cangas del Narcea,Jabón de avena y caléndula,171,0
4836,B,moderna,Oviedo,Champú sólido de romero,203,0
4137,B,moderna,Cudillero,Champú sólido de romero,356,0
4965,B,moderna,Mieres,Aceite de argán artesanal,387,0
2780,A,vintage_rosa,Gijón,Crema de lavanda y miel,47,0
540,A,vintage_rosa,Gijón,Acondicionador de ortiga,181,0
2746,A,vintage_rosa,Castrillón,Aceite de argán artesanal,203,0
7237,B,moderna,Langreo,Acondicionador de ortiga,398,0
7309,B,moderna,Gijón,Acondicionador de ortiga,408,0
6820,B,moderna,Gijón,Jabón de avena y caléndula,397,0
5468,B,moderna,San Martín del Rey Aurelio,Mascarilla de arcilla verde,301,1
1146,A,vintage_rosa,Villaviciosa,Mascarilla de arcilla verde,85,0
5128,B,moderna,Avilés,Mascarilla de arcilla verde,409,0
4469,B,moderna,Mieres,Bálsamo labial de cera de abeja,42,0
668,A,vintage_rosa,Gijón,Acondicionador de ortiga,207,0
3020,A,vintage_rosa,Castrillón,Mascarilla de arcilla verde,162,0
358,A,vintage_rosa,Avilés,Sérum de rosa mosqueta,107,0
5064,B,moderna,Gijón,Acondicionador de ortiga,273,0
2832,A,vintage_rosa,Siero,Aceite de argán artesanal,134,0
2784,A,vintage_rosa,Castrillón,Champú sólido de romero,406,0
1354,A,vintage_rosa,Mieres,Acondicionador de ortiga,411,0
5132,B,moderna,Siero,Jabón de avena y caléndula,138,0
471,A,vintage_rosa,Gijón,Bálsamo labial de cera de abeja,370,0
2704,A,vintage_rosa,Gijón,Champú sólido de romero,367,0
3331,A,vintage_rosa,Siero,Champú sólido de romero,350,0
3638,A,vintage_rosa,Gijón,Bálsamo labial de cera de abeja,374,0
1397,A,vintage_rosa,Oviedo,Jabón de avena y caléndula,204,0
3585,A,vintage_rosa,Oviedo,Mascarilla de arcilla verde,402,0
7180,B,moderna,Gijón,Crema de lavanda y miel,164,0
5263,B,moderna,Castrillón,Champú sólido de romero,151,0
5646,B,moderna,Villaviciosa,Mascarilla de arcilla verde,43,0
3377,A,vintage_rosa,Mieres,Bálsamo labial de cera de abeja,109,0
1257,A,vintage_rosa,Gijón,Bálsamo labial de cera de abeja,103,0
6191,B,moderna,Avilés,Jabón de avena y caléndula,218,0
3513,A,vintage_rosa,Luarca,Mascarilla de arcilla verde,260,1
5652,B,moderna,Avilés,Crema de lavanda y miel,195,0
5779,B,moderna,Gijón,Bálsamo labial de cera de abeja,173,0
1251,A,vintage_rosa,Castrillón,Sérum de rosa mosqueta,310,0
5796,B,moderna,Gijón,Jabón de avena y caléndula,194,0
5349,B,moderna,Gijón,Mascarilla de arcilla verde,211,1
7680,B,moderna,Avilés,Sérum de rosa mosqueta,326,0
4299,B,moderna,Oviedo,Champú sólido de romero,59,0
3285,A,vintage_rosa,Oviedo,Aceite de argán artesanal,295,0
2934,A,vintage_rosa,Avilés,Sérum de rosa mosqueta,117,0
4176,B,moderna,Teverga,Acondicionador de ortiga,357,0
5269,B,moderna,Avilés,Sérum de rosa mosqueta,166,0
4911,B,moderna,Langreo,Mascarilla de arcilla verde,47,0
1853,A,vintage_rosa,Carreño,Acondicionador de ortiga,225,0
6317,B,moderna,Oviedo,Crema de lavanda y miel,248,0
6816,B,moderna,Avilés,Bálsamo labial de cera de abeja,301,0
7483,B,moderna,Oviedo,Champú sólido de romero,61,0
7778,B,moderna,Oviedo,Champú sólido de romero,112,0
2106,A,vintage_rosa,Oviedo,Mascarilla de arcilla verde,176,0
134,A,vintage_rosa,Oviedo,Crema de lavanda y miel,130,0
5237,B,moderna,Langreo,Champú sólido de romero,86,0
5030,B,moderna,Siero,Crema de lavanda y miel,318,0
929,A,vintage_rosa,Siero,Bálsamo labial de cera de abeja,350,0
824,A,vintage_rosa,Oviedo,Acondicionador de ortiga,156,0
7272,B,moderna,Gijón,Acondicionador de ortiga,173,0
1532,A,vintage_rosa,Siero,Aceite de argán artesanal,239,0
1215,A,vintage_rosa,Langreo,Aceite de argán artesanal,109,0
505,A,vintage_rosa,Langreo,Crema de lavanda y miel,282,0
4286,B,moderna,Castrillón,Champú sólido de romero,113,0
6492,B,moderna,Avilés,Champú sólido de romero,156,0
1997,A,vintage_rosa,Nava,Crema de lavanda y miel,412,0
6531,B,moderna,Gijón,Crema de lavanda y miel,412,0
3073,A,vintage_rosa,Oviedo,Crema de lavanda y miel,168,0
1959,A,vintage_rosa,Siero,Champú sólido de romero,140,0
1385,A,vintage_rosa,Siero,Aceite de argán artesanal,265,0
895,A,vintage_rosa,Langreo,Jabón de avena y caléndula,144,0
4925,B,moderna,Noreña,Sérum de rosa mosqueta,161,0
456,A,vintage_rosa,Avilés,Acondicionador de ortiga,108,0
6620,B,moderna,Oviedo,Jabón de avena y caléndula,403,0
5780,B,moderna,Castrillón,Jabón de avena y caléndula,37,0
7807,B,moderna,Oviedo,Acondicionador de ortiga,36,0
3710,A,vintage_rosa,Cudillero,Crema de lavanda y miel,186,0
7381,B,moderna,Gijón,Sérum de rosa mosqueta,287,0
4850,B,moderna,Teverga,Champú sólido de romero,136,0
4749,B,moderna,Avilés,Jabón de avena y caléndula,144,0
4269,B,moderna,Oviedo,Mascarilla de arcilla verde,199,0
3523,A,vintage_rosa,Oviedo,Champú sólido de romero,284,0
4135,B,moderna,Avilés,Bálsamo labial de cera de abeja,51,0
3603,A,vintage_rosa,Gijón,Jabón de avena y caléndula,399,1
7814,B,moderna,Gijón,Aceite de argán artesanal,217,0
714,A,vintage_rosa,Oviedo,Crema de lavanda y miel,319,0
4187,B,moderna,Gijón,Champú sólido de romero,187,0
2215,A,vintage_rosa,Mieres,Champú sólido de romero,303,0
5302,B,moderna,Oviedo,Crema de lavanda y miel,381,0
2924,A,vintage_rosa,Gijón,Sérum de rosa mosqueta,192,0
7251,B,moderna,Oviedo,Mascarilla de arcilla verde,149,0
1811,A,vintage_rosa,Siero,Sérum de rosa mosqueta,42,0
3487,A,vintage_rosa,Oviedo,Jabón de avena y caléndula,333,0
3142,A,vintage_rosa,Cangas del Narcea,Champú sólido de romero,112,0
1828,A,vintage_rosa,Cudillero,Champú sólido de romero,302,0
1156,A,vintage_rosa,Mieres,Acondicionador de ortiga,410,0
1325,A,vintage_rosa,Luarca,Crema de lavanda y miel,55,0
4313,B,moderna,Oviedo,Acondicionador de ortiga,378,0
511,A,vintage_rosa,Siero,Jabón de avena y caléndula,387,0
1681,A,vintage_rosa,Oviedo,Acondicionador de ortiga,295,0
500,A,vintage_rosa,Lena,Aceite de argán artesanal,389,0
7258,B,moderna,Gijón,Champú sólido de romero,159,1
1857,A,vintage_rosa,Mieres,Crema de lavanda y miel,300,0
1389,A,vintage_rosa,Luarca,Jabón de avena y caléndula,38,0
5616,B,moderna,Villaviciosa,Acondicionador de ortiga,158,0
3720,A,vintage_rosa,Gijón,Crema de lavanda y miel,329,0
2387,A,vintage_rosa,Oviedo,Bálsamo labial de cera de abeja,257,0
5542,B,moderna,Gijón,Champú sólido de romero,361,0
3237,A,vintage_rosa,Gijón,Sérum de rosa mosqueta,375,0
6173,B,moderna,Gijón,Acondicionador de ortiga,384,0
1541,A,vintage_rosa,Langreo,Crema de lavanda y miel,86,0
1218,A,vintage_rosa,Langreo,Mascarilla de arcilla verde,57,0
2682,A,vintage_rosa,Gozón,Crema de lavanda y miel,252,0
7818,B,moderna,Avilés,Acondicionador de ortiga,348,0
2994,A,vintage_rosa,Oviedo,Jabón de avena y caléndula,340,1
5513,B,moderna,Oviedo,Crema de lavanda y miel,343,0
6314,B,moderna,Piloña,Acondicionador de ortiga,281,0
1192,A,vintage_rosa,Avilés,Mascarilla de arcilla verde,306,0
5773,B,moderna,Nava,Champú sólido de romero,363,0
5294,B,moderna,Gijón,Champú sólido de romero,72,0
1543,A,vintage_rosa,Avilés,Mascarilla de arcilla verde,142,0
3302,A,vintage_rosa,Noreña,Sérum de rosa mosqueta,77,0
3325,A,vintage_rosa,Castrillón,Crema de lavanda y miel,83,0
7057,B,moderna,Gijón,Mascarilla de arcilla verde,362,0
2540,A,vintage_rosa,Mieres,Sérum de rosa mosqueta,371,0
954,A,vintage_rosa,Salas,Bálsamo labial de cera de abeja,68,0
7177,B,moderna,Salas,Sérum de rosa mosqueta,151,0
6732,B,moderna,Oviedo,Aceite de argán artesanal,62,0
4847,B,moderna,Gijón,Jabón de avena y caléndula,381,0
6802,B,moderna,Oviedo,Acondicionador de ortiga,139,0
4331,B,moderna,Gijón,Sérum de rosa mosqueta,160,0
733,A,vintage_rosa,Langreo,Acondicionador de ortiga,209,0
7989,B,moderna,Oviedo,Acondicionador de ortiga,51,0
1157,A,vintage_rosa,Gijón,Bálsamo labial de cera de abeja,334,0
7408,B,moderna,Gijón,Jabón de avena y caléndula,284,0
3295,A,vintage_rosa,Cudillero,Crema de lavanda y miel,396,0
6542,B,moderna,Cangas del Narcea,Crema de lavanda y miel,64,1
2983,A,vintage_rosa,Langreo,Bálsamo labial de cera de abeja,236,0
5306,B,moderna,Langreo,Acondicionador de ortiga,160,0
5162,B,moderna,Avilés,Champú sólido de romero,403,0
2157,A,vintage_rosa,Gijón,Bálsamo labial de cera de abeja,155,0
1063,A,vintage_rosa,Mieres,Mascarilla de arcilla verde,159,0
2617,A,vintage_rosa,Oviedo,Jabón de avena y caléndula,120,0
1168,A,vintage_rosa,Avilés,Acondicionador de ortiga,193,0
3223,A,vintage_rosa,Gijón,Jabón de avena y caléndula,350,0
3637,A,vintage_rosa,Cangas del Narcea,Champú sólido de romero,88,0
5589,B,moderna,Castrillón,Champú sólido de romero,337,0
2939,A,vintage_rosa,Nava,Crema de lavanda y miel,264,0
7092,B,moderna,Siero,Sérum de rosa mosqueta,185,0
7193,B,moderna,Villaviciosa,Acondicionador de ortiga,162,0
4492,B,moderna,Siero,Mascarilla de arcilla verde,267,0
3141,A,vintage_rosa,Oviedo,Jabón de avena y caléndula,278,0
4981,B,moderna,Noreña,Aceite de argán artesanal,375,0
144,A,vintage_rosa,Oviedo,Crema de lavanda y miel,284,0
7922,B,moderna,Oviedo,Acondicionador de ortiga,392,0
3578,A,vintage_rosa,Oviedo,Aceite de argán artesanal,337,0
4947,B,moderna,Siero,Crema de lavanda y miel,120,0
2783,A,vintage_rosa,Lena,Sérum de rosa mosqueta,384,0
718,A,vintage_rosa,Cudillero,Champú sólido de romero,389,0
1820,A,vintage_rosa,Oviedo,Champú sólido de romero,309,0
2503,A,vintage_rosa,Avilés,Mascarilla de arcilla verde,129,1
4361,B,moderna,Avilés,Bálsamo labial de cera de abeja,37,0
4172,B,moderna,Gijón,Champú sólido de romero,210,0
6589,B,moderna,Gijón,Mascarilla de arcilla verde,383,0
396,A,vintage_rosa,Cangas del Narcea,Mascarilla de arcilla verde,378,0
5732,B,moderna,Siero,Mascarilla de arcilla verde,302,0
6321,B,moderna,Oviedo,Sérum de rosa mosqueta,205,0
7187,B,moderna,Oviedo,Mascarilla de arcilla verde,91,0
7725,B,moderna,Gijón,Champú sólido de romero,46,0
4493,B,moderna,Oviedo,Acondicionador de ortiga,275,0
1366,A,vintage_rosa,Gijón,Sérum de rosa mosqueta,49,0
7293,B,moderna,Oviedo,Champú sólido de romero,340,1
6000,B,moderna,Gijón,Bálsamo labial de cera de abeja,329,0
596,A,vintage_rosa,Oviedo,Crema de lavanda y miel,411,0
6206,B,moderna,Castrillón,Mascarilla de arcilla verde,344,0
3953,A,vintage_rosa,Luarca,Crema de lavanda y miel,162,0
5393,B,moderna,Avilés,Mascarilla de arcilla verde,208,0
5918,B,moderna,Carreño,Champú sólido de romero,368,0
4969,B,moderna,Nava,Champú sólido de romero,160,0
2915,A,vintage_rosa,Gijón,Bálsamo labial de cera de abeja,401,0
7877,B,moderna,Gijón,Jabón de avena y caléndula,73,0
2327,A,vintage_rosa,Teverga,Bálsamo labial de cera de abeja,277,0
5645,B,moderna,Piloña,Mascarilla de arcilla verde,111,0
3767,A,vintage_rosa,Siero,Acondicionador de ortiga,274,0
3441,A,vintage_rosa,Oviedo,Aceite de argán artesanal,338,0
3852,A,vintage_rosa,Gijón,Mascarilla de arcilla verde,373,0
4133,B,moderna,Gijón,Bálsamo labial de cera de abeja,220,0
6807,B,moderna,Siero,Bálsamo labial de cera de abeja,264,0
7336,B,moderna,Gijón,Crema de lavanda y miel,113,0
2144,A,vintage_rosa,Oviedo,Jabón de avena y caléndula,287,0
7378,B,moderna,Cangas del Narcea,Sérum de rosa mosqueta,257,0
5074,B,moderna,Noreña,Acondicionador de ortiga,332,0
1572,A,vintage_rosa,Gijón,Sérum de rosa mosqueta,67,0
4080,B,moderna,Gijón,Champú sólido de romero,300,0
1123,A,vintage_rosa,Carreño,Acondicionador de ortiga,118,0
2787,A,vintage_rosa,Cudillero,Jabón de avena y caléndula,345,0
6336,B,moderna,Oviedo,Crema de lavanda y miel,243,0
2968,A,vintage_rosa,Avilés,Sérum de rosa mosqueta,274,0
2505,A,vintage_rosa,Gijón,Jabón de avena y caléndula,46,0
5989,B,moderna,Gijón,Mascarilla de arcilla verde,109,0
3466,A,vintage_rosa,Langreo,Champú sólido de romero,273,0
676,A,vintage_rosa,Lena,Champú sólido de romero,83,0
2809,A,vintage_rosa,Oviedo,Mascarilla de arcilla verde,64,0
7165,B,moderna,Villaviciosa,Aceite de argán artesanal,141,0
3349,A,vintage_rosa,Oviedo,Aceite de argán artesanal,278,0
729,A,vintage_rosa,Gijón,Champú sólido de romero,291,1
413,A,vintage_rosa,Nava,Crema de lavanda y miel,286,0
3147,A,vintage_rosa,San Martín del Rey Aurelio,Champú sólido de romero,41,1
1517,A,vintage_rosa,Siero,Champú sólido de romero,374,0
5746,B,moderna,Castrillón,Sérum de rosa mosqueta,413,0
826,A,vintage_rosa,Cangas del Narcea,Mascarilla de arcilla verde,144,0
3268,A,vintage_rosa,Avilés,Sérum de rosa mosqueta,287,1
3975,A,vintage_rosa,Oviedo,Crema de lavanda y miel,358,0
617,A,vintage_rosa,Gijón,Jabón de avena y caléndula,134,0
115,A,vintage_rosa,Siero,Acondicionador de ortiga,320,0
418,A,vintage_rosa,Oviedo,Bálsamo labial de cera de abeja,226,0
3070,A,vintage_rosa,Langreo,Bálsamo labial de cera de abeja,182,0
1626,A,vintage_rosa,Langreo,Champú sólido de romero,123,0
7114,B,moderna,Gijón,Acondicionador de ortiga,33,0
6749,B,moderna,Gijón,Acondicionador de ortiga,202,1
7917,B,moderna,Oviedo,Crema de lavanda y miel,105,0
4186,B,moderna,Gijón,Champú sólido de romero,347,0
2897,A,vintage_rosa,Avilés,Bálsamo labial de cera de abeja,195,0
7469,B,moderna,Siero,Crema de lavanda y miel,407,1
2083,A,vintage_rosa,Oviedo,Champú sólido de romero,141,0
754,A,vintage_rosa,Oviedo,Bálsamo labial de cera de abeja,238,0
2547,A,vintage_rosa,Gijón,Mascarilla de arcilla verde,289,0
3970,A,vintage_rosa,Oviedo,Aceite de argán artesanal,185,0
3374,A,vintage_rosa,Siero,Mascarilla de arcilla verde,245,0
5727,B,moderna,Gozón,Crema de lavanda y miel,397,0
4108,B,moderna,Castrillón,Acondicionador de ortiga,238,0
2445,A,vintage_rosa,Oviedo,Acondicionador de ortiga,109,0
4381,B,moderna,Gijón,Jabón de avena y caléndula,325,0
1067,A,vintage_rosa,Gijón,Champú sólido de romero,260,0
3914,A,vintage_rosa,Luarca,Champú sólido de romero,117,0
5288,B,moderna,Langreo,Sérum de rosa mosqueta,202,0
5537,B,moderna,Mieres,Sérum de rosa mosqueta,259,0
5388,B,moderna,Langreo,Champú sólido de romero,192,0
5733,B,moderna,Avilés,Bálsamo labial de cera de abeja,361,0
3499,A,vintage_rosa,Gijón,Acondicionador de ortiga,385,0
2739,A,vintage_rosa,Cudillero,Crema de lavanda y miel,357,0
5053,B,moderna,Cudillero,Mascarilla de arcilla verde,162,0
4001,B,moderna,Mieres,Sérum de rosa mosqueta,320,0
1569,A,vintage_rosa,Siero,Crema de lavanda y miel,349,0
2428,A,vintage_rosa,Nava,Jabón de avena y caléndula,178,0
3747,A,vintage_rosa,Langreo,Sérum de rosa mosqueta,106,0
6834,B,moderna,Gijón,Mascarilla de arcilla verde,102,0
7412,B,moderna,Oviedo,Jabón de avena y caléndula,166,0
1688,A,vintage_rosa,Oviedo,Mascarilla de arcilla verde,46,1
852,A,vintage_rosa,Mieres,Sérum de rosa mosqueta,234,0
3547,A,vintage_rosa,Gijón,Bálsamo labial de cera de abeja,157,0
6304,B,moderna,Gijón,Bálsamo labial de cera de abeja,263,0
896,A,vintage_rosa,Gijón,Crema de lavanda y miel,348,0
4593,B,moderna,Oviedo,Aceite de argán artesanal,152,0
6402,B,moderna,Oviedo,Champú sólido de romero,143,0
5879,B,moderna,Gijón,Acondicionador de ortiga,368,0
336,A,vintage_rosa,Gijón,Aceite de argán artesanal,279,0
2840,A,vintage_rosa,Oviedo,Mascarilla de arcilla verde,140,0
3088,A,vintage_rosa,Gijón,Mascarilla de arcilla verde,170,0
4612,B,moderna,San Martín del Rey Aurelio,Champú sólido de romero,47,0
1349,A,vintage_rosa,Lena,Champú sólido de romero,134,0
1016,A,vintage_rosa,Cangas del Narcea,Crema de lavanda y miel,307,0
2817,A,vintage_rosa,Avilés,Mascarilla de arcilla verde,113,0
1632,A,vintage_rosa,Oviedo,Bálsamo labial de cera de abeja,375,0
2490,A,vintage_rosa,Oviedo,Champú sólido de romero,290,0
3731,A,vintage_rosa,Gijón,Crema de lavanda y miel,392,0
6906,B,moderna,Avilés,Sérum de rosa mosqueta,340,0
3252,A,vintage_rosa,Gijón,Jabón de avena y caléndula,303,0
7406,B,moderna,Mieres,Bálsamo labial de cera de abeja,154,0
7268,B,moderna,Gijón,Jabón de avena y caléndula,183,0
5878,B,moderna,Langreo,Acondicionador de ortiga,120,0
6666,B,moderna,Gozón,Champú sólido de romero,269,0
5882,B,moderna,Oviedo,Aceite de argán artesanal,198,0
2071,A,vintage_rosa,Mieres,Champú sólido de romero,256,0
4453,B,moderna,Gijón,Champú sólido de romero,119,0
7802,B,moderna,Oviedo,Champú sólido de romero,356,0
5409,B,moderna,Gijón,Mascarilla de arcilla verde,183,0
1636,A,vintage_rosa,Gijón,Crema de lavanda y miel,375,0
4647,B,moderna,Oviedo,Crema de lavanda y miel,314,0
6485,B,moderna,Villaviciosa,Mascarilla de arcilla verde,395,0
2480,A,vintage_rosa,Castrillón,Acondicionador de ortiga,173,0
6618,B,moderna,Castrillón,Jabón de avena y caléndula,46,0
2266,A,vintage_rosa,Siero,Champú sólido de romero,382,0
2960,A,vintage_rosa,Castrillón,Crema de lavanda y miel,404,0
5324,B,moderna,Gijón,Champú sólido de romero,153,0
7557,B,moderna,Langreo,Mascarilla de arcilla verde,158,0
